custom/avg_center_dev,custom/routes_completed,custom/mean_reward,custom/avg_speed,custom/total_reward,custom/total_distance,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/std,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
,,,,,,2243584,40525,2191,55,4633.83612597,5632.6,,,,,,,,,,,
,,,,,,2244608,40544,2192,55,4633.83612597,5632.6,0.007930409,812.2852172851562,-0.008831618280964904,0.149774432182312,0.088671875,-15.77637204527855,12.32921028137207,21910,0.2,9.955626870124734e-05,10.343513875454665
,,,,,,2245632,40562,2193,55,4633.83612597,5632.6,0.013366345,814.2305297851562,-0.0061729261942673475,0.3661682605743408,0.0955078125,-15.78010260462761,-0.5243934392929077,21920,0.2,9.955606640424229e-05,1.4986226754263043
,,,,,,2246656,40581,2194,55,4633.83612597,5632.6,0.009599708,819.0078125,-0.012555297190556303,0.36874645948410034,0.08154296875,-15.78682941198349,-0.7129345536231995,21930,0.2,9.955586410744486e-05,0.41986553752794864
,,,,,,2247680,40599,2195,55,4633.83612597,5632.6,0.005010424,820.0518798828125,-0.009380861127283424,0.273170530796051,0.0865234375,-15.793386536836625,-0.6224324107170105,21940,0.2,9.955566181085507e-05,0.801088301371783
,,,,,,2248704,40617,2196,55,4633.83612597,5632.6,0.012870989,820.1029052734375,-0.01588720691506751,0.1512165069580078,0.1267578125,-15.797111237049103,-0.43869054317474365,21950,0.2,9.955545951447286e-05,0.9656685531139374
0.06613445385522608,8.368124118476727,0.8162379153755401,20.821150914879258,4886.0001614379835,3000.153924977174,,,,,,,0.009019177,820.541748046875,-0.008243691152893006,0.20837938785552979,0.0923828125,-15.79848073720932,-0.3884294629096985,21960,0.2,9.955525721829829e-05,1.0432026291266083
,,,,,,2249728,40636,2197,55,4635.263684649999,5634.68,,,,,,,,,,,
,,,,,,2250752,40655,2198,55,4635.263684649999,5634.68,0.0041655954,821.8670654296875,-0.007072224811417982,0.06839585304260254,0.039453125,-15.801661735773086,-0.04607975482940674,21970,0.2,9.955505492233134e-05,8.48291876912117
,,,,,,2251776,40674,2199,55,4635.263684649999,5634.68,0.011281442,821.3077392578125,-0.0117488399380818,-0.12155091762542725,0.08212890625,-15.803634035587312,-0.5278882384300232,21980,0.2,9.955485262657198e-05,1.6925707520917057
,,,,,,2252800,40693,2200,55,4635.263684649999,5634.68,0.0075532226,822.8521118164062,-0.011938047624425963,0.27127450704574585,0.06513671875,-15.805340898036956,-0.5759598612785339,21990,0.2,9.955465033102027e-05,0.6213506879284978
,,,,,,2253824,40711,2201,55,4635.263684649999,5634.68,0.0092509,821.1810302734375,-0.010711706202710048,0.23533493280410767,0.09375,-15.807716065645218,-0.5674254298210144,22000,0.2,9.955444803567615e-05,0.6279380665160715
0.06068008778014961,7.874269005847953,0.8208942088232003,21.19462733135812,4619.171713048148,3000.026057800511,,,,,,,0.011673834,825.1461791992188,-0.011878718377556653,0.4952167272567749,0.09541015625,-15.81118197441101,-0.7057151794433594,22010,0.2,9.955424574053968e-05,0.5368686757050455
,,,,,,2254848,40730,2202,55,4634.21473244,5633.42,,,,,,,,,,,
,,,,,,2255872,40749,2203,55,4634.21473244,5633.42,0.0042562373,826.613037109375,-0.005566324631217867,-0.01529550552368164,0.0458984375,-15.815914553403854,0.0713544487953186,22020,0.2,9.955404344561081e-05,8.91910767108202
,,,,,,2256896,40767,2204,55,4634.21473244,5633.42,0.006581881,828.3331298828125,-0.008843198057729752,0.04601705074310303,0.07294921875,-15.817564243078232,-0.6485938429832458,22030,0.2,9.955384115088957e-05,0.8537562645971775
,,,,,,2257920,40785,2205,55,4634.21473244,5633.42,0.006996341,831.0557861328125,-0.012033531509223394,0.5401291847229004,0.0505859375,-15.819990855455398,-0.647014319896698,22040,0.2,9.955363885637592e-05,1.2258240001276135
,,,,,,2258944,40803,2206,55,4634.21473244,5633.42,0.013628118,833.552490234375,-0.008117609034525231,0.4296368360519409,0.0595703125,-15.826828861236573,-0.6107062697410583,22050,0.2,9.955343656206991e-05,1.0432741126045584
